summary_key,subcategory,country,channel,year,month,year_month,units,revenue,is_excluded
Beach Pillow|UK|B2B|2025_06,Beach Pillow,UK,B2B,2025,6,2025_06,11,148.88,FALSE
Beach Pillow|UK|B2B|2025_07,Beach Pillow,UK,B2B,2025,7,2025_07,27,364.59,FALSE
Beach Pillow|UK|B2B|2025_08,Beach Pillow,UK,B2B,2025,8,2025_08,12,159.96,FALSE
Beach Pillow|UK|B2B|2025_09,Beach Pillow,UK,B2B,2025,9,2025_09,12,159.96,FALSE
Beach Pillow|UK|B2B|2025_10,Beach Pillow,UK,B2B,2025,10,2025_10,6,91.32,FALSE
Beach Pillow|UK|B2B|2026_02,Beach Pillow,UK,B2B,2026,2,2026_02,41,4471.08,FALSE
Beach Pillow|UK|B2B|2026_03,Beach Pillow,UK,B2B,2026,3,2026_03,61,797.87,FALSE
Beach Pillow|UK|B2B|2026_04,Beach Pillow,UK,B2B,2026,4,2026_04,36,516.13,FALSE
Beach Pillow|UK|B2B|2026_05,Beach Pillow,UK,B2B,2026,5,2026_05,54,758.18,FALSE
Beach Pillow|UK|B2B|2026_06,Beach Pillow,UK,B2B,2026,6,2026_06,452,6585.79,FALSE
Beach Pillow|UK|DTC|2025_03,Beach Pillow,UK,DTC,2025,3,2025_03,93,2393,FALSE
Beach Pillow|UK|DTC|2025_04,Beach Pillow,UK,DTC,2025,4,2025_04,500,12476.35,FALSE
Beach Pillow|UK|DTC|2025_05,Beach Pillow,UK,DTC,2025,5,2025_05,605,14424.4,FALSE
Beach Pillow|UK|DTC|2025_06,Beach Pillow,UK,DTC,2025,6,2025_06,150,3713.3,FALSE
Beach Pillow|UK|DTC|2025_07,Beach Pillow,UK,DTC,2025,7,2025_07,369,8792.96,FALSE
Beach Pillow|UK|DTC|2025_08,Beach Pillow,UK,DTC,2025,8,2025_08,77,1825.18,FALSE
Beach Pillow|UK|DTC|2025_09,Beach Pillow,UK,DTC,2025,9,2025_09,229,6212.71,FALSE
Beach Pillow|UK|DTC|2025_10,Beach Pillow,UK,DTC,2025,10,2025_10,83,2176.54,FALSE
Beach Pillow|UK|DTC|2025_11,Beach Pillow,UK,DTC,2025,11,2025_11,222,5304.22,FALSE
Beach Pillow|UK|DTC|2025_12,Beach Pillow,UK,DTC,2025,12,2025_12,128,3071.78,FALSE
Beach Pillow|UK|DTC|2026_01,Beach Pillow,UK,DTC,2026,1,2026_01,111,2627.33,FALSE
Beach Pillow|UK|DTC|2026_02,Beach Pillow,UK,DTC,2026,2,2026_02,74,2008.32,FALSE
Beach Pillow|UK|DTC|2026_03,Beach Pillow,UK,DTC,2026,3,2026_03,297,8199.12,FALSE
Beach Pillow|UK|DTC|2026_04,Beach Pillow,UK,DTC,2026,4,2026_04,302,8110.17,FALSE
Beach Pillow|UK|DTC|2026_05,Beach Pillow,UK,DTC,2026,5,2026_05,872,22534.38,FALSE
Beach Pillow|UK|DTC|2026_06,Beach Pillow,UK,DTC,2026,6,2026_06,704,19220.92,FALSE
Beach Pillow|UK|FBA|2025_10,Beach Pillow,UK,FBA,2025,10,2025_10,13,358.2,FALSE
Beach Pillow|UK|FBA|2025_11,Beach Pillow,UK,FBA,2025,11,2025_11,24,621.08,FALSE
Beach Pillow|UK|FBA|2025_12,Beach Pillow,UK,FBA,2025,12,2025_12,13,369.44,FALSE
Beach Pillow|UK|FBA|2026_01,Beach Pillow,UK,FBA,2026,1,2026_01,7,202.44,FALSE
Beach Pillow|UK|FBA|2026_02,Beach Pillow,UK,FBA,2026,2,2026_02,16,466.56,FALSE
Beach Pillow|UK|FBA|2026_03,Beach Pillow,UK,FBA,2026,3,2026_03,36,1028.3,FALSE
Beach Pillow|UK|FBA|2026_04,Beach Pillow,UK,FBA,2026,4,2026_04,50,1313.63,FALSE
Beach Pillow|UK|FBA|2026_05,Beach Pillow,UK,FBA,2026,5,2026_05,75,1987.42,FALSE
Beach Pillow|UK|FBA|2026_06,Beach Pillow,UK,FBA,2026,6,2026_06,60,1633.84,FALSE
Beach Pillow|US|B2B|2025_11,Beach Pillow,US,B2B,2025,11,2025_11,4,0,FALSE
Beach Pillow|US|B2B|2025_12,Beach Pillow,US,B2B,2025,12,2025_12,4,-5.14,FALSE
Beach Pillow|US|B2B|2026_01,Beach Pillow,US,B2B,2026,1,2026_01,6,89.93,FALSE
Beach Pillow|US|B2B|2026_04,Beach Pillow,US,B2B,2026,4,2026_04,6,89.77,FALSE
Beach Pillow|US|B2B|2026_05,Beach Pillow,US,B2B,2026,5,2026_05,6,88.4,FALSE
Beach Pillow|US|DTC|2025_04,Beach Pillow,US,DTC,2025,4,2025_04,22,578.6,FALSE
Beach Pillow|US|DTC|2025_05,Beach Pillow,US,DTC,2025,5,2025_05,26,599.18,FALSE
Beach Pillow|US|DTC|2025_06,Beach Pillow,US,DTC,2025,6,2025_06,67,1574.67,FALSE
Beach Pillow|US|DTC|2025_07,Beach Pillow,US,DTC,2025,7,2025_07,34,823.37,FALSE
Beach Pillow|US|DTC|2025_08,Beach Pillow,US,DTC,2025,8,2025_08,7,176.38,FALSE
Beach Pillow|US|DTC|2025_09,Beach Pillow,US,DTC,2025,9,2025_09,6,128.67,FALSE
Beach Pillow|US|DTC|2025_10,Beach Pillow,US,DTC,2025,10,2025_10,1,27.61,FALSE
Beach Pillow|US|DTC|2025_11,Beach Pillow,US,DTC,2025,11,2025_11,15,317.99,FALSE
Beach Pillow|US|DTC|2025_12,Beach Pillow,US,DTC,2025,12,2025_12,27,562.07,FALSE
Beach Pillow|US|DTC|2026_01,Beach Pillow,US,DTC,2026,1,2026_01,7,162.92,FALSE
Beach Pillow|US|DTC|2026_02,Beach Pillow,US,DTC,2026,2,2026_02,3,80.53,FALSE
Beach Pillow|US|DTC|2026_03,Beach Pillow,US,DTC,2026,3,2026_03,13,360,FALSE
Beach Pillow|US|DTC|2026_04,Beach Pillow,US,DTC,2026,4,2026_04,43,1106.22,FALSE
Beach Pillow|US|DTC|2026_05,Beach Pillow,US,DTC,2026,5,2026_05,23,570.33,FALSE
Beach Pillow|US|DTC|2026_06,Beach Pillow,US,DTC,2026,6,2026_06,19,450.69,FALSE
Cooling|AU|DTC|2024_01,Cooling,AU,DTC,2024,1,2024_01,472,3980.15,FALSE
Cooling|AU|DTC|2024_02,Cooling,AU,DTC,2024,2,2024_02,746,4933.27,FALSE
Cooling|AU|DTC|2024_03,Cooling,AU,DTC,2024,3,2024_03,174,1405.14,FALSE
Cooling|AU|DTC|2024_04,Cooling,AU,DTC,2024,4,2024_04,128,1095.13,FALSE
Cooling|AU|DTC|2024_05,Cooling,AU,DTC,2024,5,2024_05,35,395.44,FALSE
Cooling|AU|DTC|2024_06,Cooling,AU,DTC,2024,6,2024_06,54,650.16,FALSE
Cooling|AU|DTC|2024_07,Cooling,AU,DTC,2024,7,2024_07,56,724.97,FALSE
Cooling|AU|DTC|2024_08,Cooling,AU,DTC,2024,8,2024_08,238,2240.02,FALSE
Cooling|AU|DTC|2024_09,Cooling,AU,DTC,2024,9,2024_09,89,952.29,FALSE
Cooling|AU|DTC|2024_10,Cooling,AU,DTC,2024,10,2024_10,119,1341.11,FALSE
Cooling|AU|DTC|2024_11,Cooling,AU,DTC,2024,11,2024_11,722,7148.81,FALSE
Cooling|AU|DTC|2024_12,Cooling,AU,DTC,2024,12,2024_12,687,7984.76,FALSE
Cooling|AU|DTC|2025_01,Cooling,AU,DTC,2025,1,2025_01,115,1221.91,FALSE
Cooling|AU|DTC|2025_02,Cooling,AU,DTC,2025,2,2025_02,48,540.08,FALSE
Cooling|AU|DTC|2025_03,Cooling,AU,DTC,2025,3,2025_03,22,256.13,FALSE
Cooling|AU|DTC|2025_04,Cooling,AU,DTC,2025,4,2025_04,18,188.73,FALSE
Cooling|AU|DTC|2025_05,Cooling,AU,DTC,2025,5,2025_05,19,244.17,FALSE
Cooling|AU|DTC|2025_06,Cooling,AU,DTC,2025,6,2025_06,17,195.77,FALSE
Cooling|AU|DTC|2025_07,Cooling,AU,DTC,2025,7,2025_07,38,392.79,FALSE
Cooling|AU|DTC|2025_08,Cooling,AU,DTC,2025,8,2025_08,30,307.8,FALSE
Cooling|AU|DTC|2025_09,Cooling,AU,DTC,2025,9,2025_09,30,356,FALSE
Cooling|AU|DTC|2025_10,Cooling,AU,DTC,2025,10,2025_10,27,328.26,FALSE
Cooling|AU|DTC|2025_11,Cooling,AU,DTC,2025,11,2025_11,123,1349.69,FALSE
Cooling|AU|DTC|2025_12,Cooling,AU,DTC,2025,12,2025_12,171,2239.46,FALSE
Cooling|AU|DTC|2026_01,Cooling,AU,DTC,2026,1,2026_01,32,444.35,FALSE
Cooling|AU|DTC|2026_02,Cooling,AU,DTC,2026,2,2026_02,22,349.21,FALSE
Cooling|AU|DTC|2026_03,Cooling,AU,DTC,2026,3,2026_03,24,373.12,FALSE
Cooling|AU|DTC|2026_04,Cooling,AU,DTC,2026,4,2026_04,11,171.5,FALSE
Cooling|AU|DTC|2026_05,Cooling,AU,DTC,2026,5,2026_05,12,186.53,FALSE
Cooling|AU|DTC|2026_06,Cooling,AU,DTC,2026,6,2026_06,6,81.37,FALSE
Cooling|AU|FBA|2024_01,Cooling,AU,FBA,2024,1,2024_01,3,55.56,FALSE
Cooling|AU|FBA|2024_02,Cooling,AU,FBA,2024,2,2024_02,2,36.24,FALSE
Cooling|AU|FBA|2024_06,Cooling,AU,FBA,2024,6,2024_06,2,36.66,FALSE
Cooling|AU|FBA|2024_07,Cooling,AU,FBA,2024,7,2024_07,2,31.5,FALSE
Cooling|AU|FBA|2024_08,Cooling,AU,FBA,2024,8,2024_08,18,120.78,FALSE
Cooling|AU|FBA|2024_09,Cooling,AU,FBA,2024,9,2024_09,8,138.62,FALSE
Cooling|AU|FBA|2024_11,Cooling,AU,FBA,2024,11,2024_11,24,394.56,FALSE
Cooling|AU|FBA|2024_12,Cooling,AU,FBA,2024,12,2024_12,55,903.05,FALSE
Cooling|AU|FBA|2025_01,Cooling,AU,FBA,2025,1,2025_01,8,143.58,FALSE
Cooling|AU|FBA|2025_03,Cooling,AU,FBA,2025,3,2025_03,5,79.83,FALSE
Cooling|AU|FBA|2025_04,Cooling,AU,FBA,2025,4,2025_04,3,44.22,FALSE
Cooling|AU|FBA|2025_05,Cooling,AU,FBA,2025,5,2025_05,2,23.18,FALSE
Cooling|AU|FBA|2025_06,Cooling,AU,FBA,2025,6,2025_06,2,30.6,FALSE
Cooling|AU|FBA|2025_07,Cooling,AU,FBA,2025,7,2025_07,7,110.25,FALSE
Cooling|AU|FBA|2025_08,Cooling,AU,FBA,2025,8,2025_08,2,34.6,FALSE
Cooling|AU|FBA|2025_09,Cooling,AU,FBA,2025,9,2025_09,6,86.57,FALSE
Cooling|AU|FBA|2025_10,Cooling,AU,FBA,2025,10,2025_10,5,70.84,FALSE
Cooling|AU|FBA|2025_11,Cooling,AU,FBA,2025,11,2025_11,2,29.68,FALSE
Cooling|AU|FBA|2025_12,Cooling,AU,FBA,2025,12,2025_12,13,224.11,FALSE
Cooling|AU|FBA|2026_01,Cooling,AU,FBA,2026,1,2026_01,1,17.52,FALSE
Cooling|AU|FBA|2026_03,Cooling,AU,FBA,2026,3,2026_03,5,92.97,FALSE
Cooling|AU|FBA|2026_05,Cooling,AU,FBA,2026,5,2026_05,2,37.82,FALSE
Cooling|AU|FBA|2026_06,Cooling,AU,FBA,2026,6,2026_06,31,433.09,FALSE
Cooling|CA|FBA|2024_01,Cooling,CA,FBA,2024,1,2024_01,10,144.69,FALSE
Cooling|CA|FBA|2024_02,Cooling,CA,FBA,2024,2,2024_02,2,26.34,FALSE
Cooling|CA|FBA|2024_03,Cooling,CA,FBA,2024,3,2024_03,10,137.98,FALSE
Cooling|CA|FBA|2024_04,Cooling,CA,FBA,2024,4,2024_04,12,154.42,FALSE
Cooling|CA|FBA|2024_05,Cooling,CA,FBA,2024,5,2024_05,7,78.46,FALSE
Cooling|CA|FBA|2024_06,Cooling,CA,FBA,2024,6,2024_06,19,244.59,FALSE
Cooling|CA|FBA|2024_07,Cooling,CA,FBA,2024,7,2024_07,6,105.3,FALSE
Cooling|CA|FBA|2024_09,Cooling,CA,FBA,2024,9,2024_09,1,15.76,FALSE
Cooling|CA|FBA|2024_12,Cooling,CA,FBA,2024,12,2024_12,2,24.86,FALSE
Cooling|CA|FBA|2025_01,Cooling,CA,FBA,2025,1,2025_01,2,25.3,FALSE
Cooling|CA|FBA|2025_03,Cooling,CA,FBA,2025,3,2025_03,7,114.71,FALSE
Cooling|CA|FBA|2025_04,Cooling,CA,FBA,2025,4,2025_04,10,120.01,FALSE
Cooling|CA|FBA|2025_05,Cooling,CA,FBA,2025,5,2025_05,1,10.76,FALSE
Cooling|CA|FBA|2025_06,Cooling,CA,FBA,2025,6,2025_06,25,348.61,FALSE
Cooling|CA|FBA|2025_07,Cooling,CA,FBA,2025,7,2025_07,20,238.04,FALSE
Cooling|CA|FBA|2025_08,Cooling,CA,FBA,2025,8,2025_08,18,180.18,FALSE
Cooling|CA|FBA|2025_11,Cooling,CA,FBA,2025,11,2025_11,4,60.68,FALSE
Cooling|CA|FBA|2025_12,Cooling,CA,FBA,2025,12,2025_12,2,30.34,FALSE
Cooling|CA|FBA|2026_04,Cooling,CA,FBA,2026,4,2026_04,8,74.1,FALSE
Cooling|CA|FBA|2026_05,Cooling,CA,FBA,2026,5,2026_05,4,22.52,FALSE
Cooling|EU|B2B|2024_01,Cooling,EU,B2B,2024,1,2024_01,3,23.88,FALSE
Cooling|EU|B2B|2024_02,Cooling,EU,B2B,2024,2,2024_02,168,1102.68,FALSE
Cooling|EU|B2B|2024_03,Cooling,EU,B2B,2024,3,2024_03,45,257.1,FALSE
Cooling|EU|B2B|2024_04,Cooling,EU,B2B,2024,4,2024_04,186,968.22,FALSE
Cooling|EU|B2B|2024_05,Cooling,EU,B2B,2024,5,2024_05,96,827.59,FALSE
Cooling|EU|B2B|2024_06,Cooling,EU,B2B,2024,6,2024_06,234,1287.51,FALSE
Cooling|EU|B2B|2024_07,Cooling,EU,B2B,2024,7,2024_07,4,16.58,FALSE
Cooling|EU|B2B|2024_08,Cooling,EU,B2B,2024,8,2024_08,21,43.73,FALSE
Cooling|EU|B2B|2024_09,Cooling,EU,B2B,2024,9,2024_09,129,881.38,FALSE
Cooling|EU|B2B|2024_10,Cooling,EU,B2B,2024,10,2024_10,4,17.84,FALSE
Cooling|EU|B2B|2024_11,Cooling,EU,B2B,2024,11,2024_11,16,97.16,FALSE
Cooling|EU|B2B|2024_12,Cooling,EU,B2B,2024,12,2024_12,271,1435.89,FALSE
Cooling|EU|B2B|2025_02,Cooling,EU,B2B,2025,2,2025_02,122,569.16,FALSE
Cooling|EU|B2B|2025_03,Cooling,EU,B2B,2025,3,2025_03,13,95.32,FALSE
Cooling|EU|B2B|2025_04,Cooling,EU,B2B,2025,4,2025_04,9,68.01,FALSE
Cooling|EU|B2B|2025_05,Cooling,EU,B2B,2025,5,2025_05,35,276.22,FALSE
Cooling|EU|B2B|2025_06,Cooling,EU,B2B,2025,6,2025_06,18,131.51,FALSE
Cooling|EU|B2B|2025_07,Cooling,EU,B2B,2025,7,2025_07,6,50.22,FALSE
Cooling|EU|B2B|2025_08,Cooling,EU,B2B,2025,8,2025_08,146,941.48,FALSE
Cooling|EU|B2B|2025_12,Cooling,EU,B2B,2025,12,2025_12,6,0,FALSE
Cooling|EU|B2B|2026_01,Cooling,EU,B2B,2026,1,2026_01,480,4316.36,FALSE
Cooling|EU|B2B|2026_03,Cooling,EU,B2B,2026,3,2026_03,52,415,FALSE
Cooling|EU|B2B|2026_04,Cooling,EU,B2B,2026,4,2026_04,144,944.54,FALSE
Cooling|EU|B2B|2026_05,Cooling,EU,B2B,2026,5,2026_05,50,397.04,FALSE
Cooling|EU|DTC|2024_01,Cooling,EU,DTC,2024,1,2024_01,12,168.64,FALSE
Cooling|EU|DTC|2024_02,Cooling,EU,DTC,2024,2,2024_02,5,58.19,FALSE
Cooling|EU|DTC|2024_03,Cooling,EU,DTC,2024,3,2024_03,30,398.04,FALSE
Cooling|EU|DTC|2024_04,Cooling,EU,DTC,2024,4,2024_04,65,947.96,FALSE
Cooling|EU|DTC|2024_05,Cooling,EU,DTC,2024,5,2024_05,74,896.46,FALSE
Cooling|EU|DTC|2024_06,Cooling,EU,DTC,2024,6,2024_06,31,359.87,FALSE
Cooling|EU|DTC|2024_07,Cooling,EU,DTC,2024,7,2024_07,97,1047.03,FALSE
Cooling|EU|DTC|2024_08,Cooling,EU,DTC,2024,8,2024_08,120,1156.67,FALSE
Cooling|EU|DTC|2024_09,Cooling,EU,DTC,2024,9,2024_09,43,411.27,FALSE
Cooling|EU|DTC|2024_10,Cooling,EU,DTC,2024,10,2024_10,12,120.39,FALSE
Cooling|EU|DTC|2024_11,Cooling,EU,DTC,2024,11,2024_11,70,572.64,FALSE
Cooling|EU|DTC|2024_12,Cooling,EU,DTC,2024,12,2024_12,58,598.49,FALSE
Cooling|EU|DTC|2025_01,Cooling,EU,DTC,2025,1,2025_01,9,107.31,FALSE
Cooling|EU|DTC|2025_03,Cooling,EU,DTC,2025,3,2025_03,3,45.78,FALSE
Cooling|EU|DTC|2025_04,Cooling,EU,DTC,2025,4,2025_04,14,212.88,FALSE
Cooling|EU|DTC|2025_05,Cooling,EU,DTC,2025,5,2025_05,56,718.22,FALSE
Cooling|EU|DTC|2025_06,Cooling,EU,DTC,2025,6,2025_06,37,534.46,FALSE
Cooling|EU|DTC|2025_07,Cooling,EU,DTC,2025,7,2025_07,44,672.59,FALSE
Cooling|EU|DTC|2025_08,Cooling,EU,DTC,2025,8,2025_08,6,92.56,FALSE
Cooling|EU|DTC|2025_09,Cooling,EU,DTC,2025,9,2025_09,2,32.11,FALSE
Cooling|EU|DTC|2025_10,Cooling,EU,DTC,2025,10,2025_10,4,68.08,FALSE
Cooling|EU|DTC|2025_11,Cooling,EU,DTC,2025,11,2025_11,9,172.41,FALSE
Cooling|EU|DTC|2025_12,Cooling,EU,DTC,2025,12,2025_12,12,142.53,FALSE
Cooling|EU|DTC|2026_01,Cooling,EU,DTC,2026,1,2026_01,10,109.04,FALSE
Cooling|EU|DTC|2026_02,Cooling,EU,DTC,2026,2,2026_02,8,120.37,FALSE
Cooling|EU|DTC|2026_03,Cooling,EU,DTC,2026,3,2026_03,19,289.29,FALSE
Cooling|EU|DTC|2026_04,Cooling,EU,DTC,2026,4,2026_04,29,400.41,FALSE
Cooling|EU|DTC|2026_05,Cooling,EU,DTC,2026,5,2026_05,29,439.28,FALSE
Cooling|EU|DTC|2026_06,Cooling,EU,DTC,2026,6,2026_06,27,383.97,FALSE
Cooling|EU|FBA|2024_02,Cooling,EU,FBA,2024,2,2024_02,5,78.25,FALSE
Cooling|EU|FBA|2024_03,Cooling,EU,FBA,2024,3,2024_03,6,90.3,FALSE
Cooling|EU|FBA|2024_04,Cooling,EU,FBA,2024,4,2024_04,24,280.2,FALSE
Cooling|EU|FBA|2024_05,Cooling,EU,FBA,2024,5,2024_05,16,177.46,FALSE
Cooling|EU|FBA|2024_06,Cooling,EU,FBA,2024,6,2024_06,14,148.7,FALSE
Cooling|EU|FBA|2024_07,Cooling,EU,FBA,2024,7,2024_07,13,254.81,FALSE
Cooling|EU|FBA|2024_08,Cooling,EU,FBA,2024,8,2024_08,10,136.06,FALSE
Cooling|EU|FBA|2025_05,Cooling,EU,FBA,2025,5,2025_05,1,30.25,FALSE
Cooling|EU|FBA|2025_06,Cooling,EU,FBA,2025,6,2025_06,1,28.98,FALSE
Cooling|EU|FBA|2025_07,Cooling,EU,FBA,2025,7,2025_07,1,22.69,FALSE
Cooling|EU|FBA|2026_03,Cooling,EU,FBA,2026,3,2026_03,2,46.65,FALSE
Cooling|EU|FBA|2026_04,Cooling,EU,FBA,2026,4,2026_04,1,23.49,FALSE
Cooling|EU|FBA|2026_05,Cooling,EU,FBA,2026,5,2026_05,7,141.15,FALSE
Cooling|EU|FBA|2026_06,Cooling,EU,FBA,2026,6,2026_06,8,151.86,FALSE
Cooling|UK|B2B|2024_01,Cooling,UK,B2B,2024,1,2024_01,84,600.62,FALSE
Cooling|UK|B2B|2024_02,Cooling,UK,B2B,2024,2,2024_02,74,516.52,FALSE
Cooling|UK|B2B|2024_03,Cooling,UK,B2B,2024,3,2024_03,14,96,FALSE
Cooling|UK|B2B|2024_04,Cooling,UK,B2B,2024,4,2024_04,1801,16437.3,FALSE
Cooling|UK|B2B|2024_05,Cooling,UK,B2B,2024,5,2024_05,1020,8572.77,FALSE
Cooling|UK|B2B|2024_06,Cooling,UK,B2B,2024,6,2024_06,100,699.18,FALSE
Cooling|UK|B2B|2024_07,Cooling,UK,B2B,2024,7,2024_07,42,310.28,FALSE
Cooling|UK|B2B|2024_08,Cooling,UK,B2B,2024,8,2024_08,289,1802.52,FALSE
Cooling|UK|B2B|2024_10,Cooling,UK,B2B,2024,10,2024_10,304,2130.84,FALSE
Cooling|UK|B2B|2024_11,Cooling,UK,B2B,2024,11,2024_11,1612,8096.2,FALSE
Cooling|UK|B2B|2024_12,Cooling,UK,B2B,2024,12,2024_12,50,19740,FALSE
Cooling|UK|B2B|2025_01,Cooling,UK,B2B,2025,1,2025_01,251,1466.48,FALSE
Cooling|UK|B2B|2025_02,Cooling,UK,B2B,2025,2,2025_02,25,175.74,FALSE
Cooling|UK|B2B|2025_03,Cooling,UK,B2B,2025,3,2025_03,28,201.76,FALSE
Cooling|UK|B2B|2025_04,Cooling,UK,B2B,2025,4,2025_04,53,680,FALSE
Cooling|UK|B2B|2025_05,Cooling,UK,B2B,2025,5,2025_05,35,264.83,FALSE
Cooling|UK|B2B|2025_06,Cooling,UK,B2B,2025,6,2025_06,39,295.61,FALSE
Cooling|UK|B2B|2025_07,Cooling,UK,B2B,2025,7,2025_07,11,82.5,FALSE
Cooling|UK|B2B|2025_10,Cooling,UK,B2B,2025,10,2025_10,60,419.64,FALSE
Cooling|UK|B2B|2025_11,Cooling,UK,B2B,2025,11,2025_11,42,293.22,FALSE
Cooling|UK|B2B|2026_02,Cooling,UK,B2B,2026,2,2026_02,7,2715.23,FALSE
Cooling|UK|B2B|2026_03,Cooling,UK,B2B,2026,3,2026_03,90,429.99,FALSE
Cooling|UK|B2B|2026_04,Cooling,UK,B2B,2026,4,2026_04,6,49.98,FALSE
Cooling|UK|B2B|2026_05,Cooling,UK,B2B,2026,5,2026_05,10,75.6,FALSE
Cooling|UK|B2B|2026_06,Cooling,UK,B2B,2026,6,2026_06,2,0,FALSE
Cooling|UK|DTC|2024_01,Cooling,UK,DTC,2024,1,2024_01,933,7387.83,FALSE
Cooling|UK|DTC|2024_02,Cooling,UK,DTC,2024,2,2024_02,899,6529.58,FALSE
Cooling|UK|DTC|2024_03,Cooling,UK,DTC,2024,3,2024_03,349,4371.16,FALSE
Cooling|UK|DTC|2024_04,Cooling,UK,DTC,2024,4,2024_04,336,4094.77,FALSE
Cooling|UK|DTC|2024_05,Cooling,UK,DTC,2024,5,2024_05,948,11027.83,FALSE
Cooling|UK|DTC|2024_06,Cooling,UK,DTC,2024,6,2024_06,898,10091.11,FALSE
Cooling|UK|DTC|2024_07,Cooling,UK,DTC,2024,7,2024_07,953,10492.04,FALSE
Cooling|UK|DTC|2024_08,Cooling,UK,DTC,2024,8,2024_08,2232,22981.47,FALSE
Cooling|UK|DTC|2024_09,Cooling,UK,DTC,2024,9,2024_09,994,10928.79,FALSE
Cooling|UK|DTC|2024_10,Cooling,UK,DTC,2024,10,2024_10,493,5274.92,FALSE
Cooling|UK|DTC|2024_11,Cooling,UK,DTC,2024,11,2024_11,1880,16915.62,FALSE
Cooling|UK|DTC|2024_12,Cooling,UK,DTC,2024,12,2024_12,1639,16428.07,FALSE
Cooling|UK|DTC|2025_01,Cooling,UK,DTC,2025,1,2025_01,352,3877.24,FALSE
Cooling|UK|DTC|2025_02,Cooling,UK,DTC,2025,2,2025_02,330,3709.08,FALSE
Cooling|UK|DTC|2025_03,Cooling,UK,DTC,2025,3,2025_03,477,5676.9,FALSE
Cooling|UK|DTC|2025_04,Cooling,UK,DTC,2025,4,2025_04,469,5457.33,FALSE
Cooling|UK|DTC|2025_05,Cooling,UK,DTC,2025,5,2025_05,307,3566.72,FALSE
Cooling|UK|DTC|2025_06,Cooling,UK,DTC,2025,6,2025_06,258,3803.36,FALSE
Cooling|UK|DTC|2025_07,Cooling,UK,DTC,2025,7,2025_07,64,908.7,FALSE
Cooling|UK|DTC|2025_08,Cooling,UK,DTC,2025,8,2025_08,299,3318.01,FALSE
Cooling|UK|DTC|2025_09,Cooling,UK,DTC,2025,9,2025_09,513,6199.15,FALSE
Cooling|UK|DTC|2025_10,Cooling,UK,DTC,2025,10,2025_10,319,3962.08,FALSE
Cooling|UK|DTC|2025_11,Cooling,UK,DTC,2025,11,2025_11,2170,18508.07,FALSE
Cooling|UK|DTC|2025_12,Cooling,UK,DTC,2025,12,2025_12,631,5887.27,FALSE
Cooling|UK|DTC|2026_01,Cooling,UK,DTC,2026,1,2026_01,23,371.28,FALSE
Cooling|UK|DTC|2026_02,Cooling,UK,DTC,2026,2,2026_02,28,300.38,FALSE
Cooling|UK|DTC|2026_03,Cooling,UK,DTC,2026,3,2026_03,89,1519.02,FALSE
Cooling|UK|DTC|2026_04,Cooling,UK,DTC,2026,4,2026_04,192,3099.38,FALSE
Cooling|UK|DTC|2026_05,Cooling,UK,DTC,2026,5,2026_05,417,6751.82,FALSE
Cooling|UK|DTC|2026_06,Cooling,UK,DTC,2026,6,2026_06,597,9443.23,FALSE
Cooling|UK|FBA|2024_01,Cooling,UK,FBA,2024,1,2024_01,126,1199.42,FALSE
Cooling|UK|FBA|2024_02,Cooling,UK,FBA,2024,2,2024_02,99,1071.55,FALSE
Cooling|UK|FBA|2024_03,Cooling,UK,FBA,2024,3,2024_03,80,908.96,FALSE
Cooling|UK|FBA|2024_04,Cooling,UK,FBA,2024,4,2024_04,109,1159.29,FALSE
Cooling|UK|FBA|2024_05,Cooling,UK,FBA,2024,5,2024_05,128,1492.25,FALSE
Cooling|UK|FBA|2024_06,Cooling,UK,FBA,2024,6,2024_06,153,1798.44,FALSE
Cooling|UK|FBA|2024_07,Cooling,UK,FBA,2024,7,2024_07,129,1556.47,FALSE
Cooling|UK|FBA|2024_08,Cooling,UK,FBA,2024,8,2024_08,146,1844.5,FALSE
Cooling|UK|FBA|2024_09,Cooling,UK,FBA,2024,9,2024_09,68,873.15,FALSE
Cooling|UK|FBA|2024_10,Cooling,UK,FBA,2024,10,2024_10,55,693.11,FALSE
Cooling|UK|FBA|2024_11,Cooling,UK,FBA,2024,11,2024_11,187,1685.63,FALSE
Cooling|UK|FBA|2024_12,Cooling,UK,FBA,2024,12,2024_12,187,2213.59,FALSE
Cooling|UK|FBA|2025_01,Cooling,UK,FBA,2025,1,2025_01,91,1115.03,FALSE
Cooling|UK|FBA|2025_02,Cooling,UK,FBA,2025,2,2025_02,65,807.77,FALSE
Cooling|UK|FBA|2025_03,Cooling,UK,FBA,2025,3,2025_03,121,1487.48,FALSE
Cooling|UK|FBA|2025_04,Cooling,UK,FBA,2025,4,2025_04,143,1728.47,FALSE
Cooling|UK|FBA|2025_05,Cooling,UK,FBA,2025,5,2025_05,219,2545.6,FALSE
Cooling|UK|FBA|2025_06,Cooling,UK,FBA,2025,6,2025_06,376,4512.18,FALSE
Cooling|UK|FBA|2025_07,Cooling,UK,FBA,2025,7,2025_07,27,374.41,FALSE
Cooling|UK|FBA|2025_08,Cooling,UK,FBA,2025,8,2025_08,18,239.89,FALSE
Cooling|UK|FBA|2025_09,Cooling,UK,FBA,2025,9,2025_09,46,631.51,FALSE
