SKU,uk_rt,MERGE_pricing,cost,inventory_us_nongrs,inventory_uk_nongrs,size_long
ACTIVE-SML-PINK,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]24[CA-RT-SP]12[CA-WS]12.5[CA-WS-SP][CA-AMZ]23.99[CA-AMZ-SP]23.99[CA-SHP-PRICE]12[CA-SHP-COMPARE]24[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]30[AU-RT-SP][AU-WS]13.63[AU-WS-SP][AU-AMZ]29.99[AU-AMZ-SP]29.99[AU-SHP-PRICE]30[AU-SHP-COMPARE][EU-RT]18[EU-RT-SP][EU-WS]7.5[EU-WS-SP]10[EU-AMZ]17.99[EU-AMZ-SP]17.99[EU-SHP-PRICE]18[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.5[EUWS-SHP-COMPARE][PL-RT]81[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]2.41[COST-NEXT]2.41[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]20[EUWS-NEXT]8.333333333333334[US-NEXT]25[USWS-NEXT][AU-NEXT]30[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.410,0,0,"Small (100x50"") "
ACTIVE-SML-RED,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]24[CA-RT-SP]12[CA-WS]12.5[CA-WS-SP][CA-AMZ]23.99[CA-AMZ-SP]23.99[CA-SHP-PRICE]12[CA-SHP-COMPARE]24[CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]30[AU-RT-SP][AU-WS]13.63[AU-WS-SP][AU-AMZ]29.99[AU-AMZ-SP]29.99[AU-SHP-PRICE]30[AU-SHP-COMPARE][EU-RT]18[EU-RT-SP][EU-WS]7.5[EU-WS-SP]10[EU-AMZ]17.99[EU-AMZ-SP]17.99[EU-SHP-PRICE]18[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.5[EUWS-SHP-COMPARE][PL-RT]81[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]2.41[COST-NEXT]2.41[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]20[EUWS-NEXT]8.333333333333334[US-NEXT]25[USWS-NEXT][AU-NEXT]30[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.410,0,0,"Small (100x50"") "
ACTIVE-XLG-BLUE,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]27[US-RT-SP][US-WS]13.5[US-WS-SP][US-AMZ]26.99[US-AMZ-SP]26.99[US-SHP-PRICE]27[US-SHP-COMPARE][USWS-SHP-PRICE]13.5[USWS-SHP-COMPARE][CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP][CA-AMZ]32.99[CA-AMZ-SP]32.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]44[AU-RT-SP][AU-WS]20[AU-WS-SP][AU-AMZ]43.99[AU-AMZ-SP]43.99[AU-SHP-PRICE]44[AU-SHP-COMPARE][EU-RT]25[EU-RT-SP][EU-WS]10.41[EU-WS-SP][EU-AMZ]24.99[EU-AMZ-SP]24.99[EU-SHP-PRICE]25[EU-SHP-COMPARE][EUWS-SHP-PRICE]10.41[EUWS-SHP-COMPARE][PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.830,0,0,Extra Large (200x90cm)
ACTIVE-XLG-GREEN,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]27[US-RT-SP][US-WS]13.5[US-WS-SP][US-AMZ]26.99[US-AMZ-SP]26.99[US-SHP-PRICE]27[US-SHP-COMPARE][USWS-SHP-PRICE]13.5[USWS-SHP-COMPARE][CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP][CA-AMZ]32.99[CA-AMZ-SP]32.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]44[AU-RT-SP][AU-WS]20[AU-WS-SP][AU-AMZ]43.99[AU-AMZ-SP]43.99[AU-SHP-PRICE]44[AU-SHP-COMPARE][EU-RT]25[EU-RT-SP][EU-WS]10.41[EU-WS-SP][EU-AMZ]24.99[EU-AMZ-SP]24.99[EU-SHP-PRICE]25[EU-SHP-COMPARE][EUWS-SHP-PRICE]10.41[EUWS-SHP-COMPARE][PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.830,0,0,Extra Large (200x90cm)
ACTIVE-XLG-GREY,36.00,[TEST-RT]36[TEST-RT-SP]28.8[TEST-SHP-PRICE]28.8[TEST-SHP-COMPARE]36[US-RT]27[US-RT-SP]21.6[US-WS]13.5[US-WS-SP]12.15[US-AMZ]26.99[US-AMZ-SP]21.6[US-SHP-PRICE]21.6[US-SHP-COMPARE]27[USWS-SHP-PRICE]12.15[USWS-SHP-COMPARE]13.5[CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP]13.5[CA-AMZ]32.99[CA-AMZ-SP]16.5[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]13.5[CAWS-SHP-COMPARE]15[UK-RT]36[UK-RT-SP]28.8[UK-WS]15[UK-WS-SP]13.5[UK-AMZ]35.99[UK-AMZ-SP]28.8[UK-SHP-PRICE]28.8[UK-SHP-COMPARE]36[UKWS-SHP-PRICE]13.5[UKWS-SHP-COMPARE]15[AU-RT]44[AU-RT-SP]35.2[AU-WS]20[AU-WS-SP]16[AU-AMZ]43.99[AU-AMZ-SP]35.2[AU-SHP-PRICE]35.2[AU-SHP-COMPARE]44[EU-RT]25[EU-RT-SP]20[EU-WS]10.41[EU-WS-SP]9.36[EU-AMZ]24.99[EU-AMZ-SP]19.99[EU-SHP-PRICE]20[EU-SHP-COMPARE]25[EUWS-SHP-PRICE]9.36[EUWS-SHP-COMPARE]10.41[PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0.2((UK))0.2((US))0.2((EU))0.2((TEST))0.2(())[],4.830,0,0,Extra Large (200x90cm)
ACTIVE-XLG-ORANGE,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]27[US-RT-SP][US-WS]13.5[US-WS-SP][US-AMZ]26.99[US-AMZ-SP]26.99[US-SHP-PRICE]27[US-SHP-COMPARE][USWS-SHP-PRICE]13.5[USWS-SHP-COMPARE][CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP][CA-AMZ]32.99[CA-AMZ-SP]32.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]44[AU-RT-SP][AU-WS]20[AU-WS-SP][AU-AMZ]43.99[AU-AMZ-SP]43.99[AU-SHP-PRICE]44[AU-SHP-COMPARE][EU-RT]25[EU-RT-SP][EU-WS]10.41[EU-WS-SP][EU-AMZ]24.99[EU-AMZ-SP]24.99[EU-SHP-PRICE]25[EU-SHP-COMPARE][EUWS-SHP-PRICE]10.41[EUWS-SHP-COMPARE][PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.830,0,0,Extra Large (200x90cm)
ACTIVE-XLG-PINK,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]27[US-RT-SP][US-WS]13.5[US-WS-SP][US-AMZ]26.99[US-AMZ-SP]26.99[US-SHP-PRICE]27[US-SHP-COMPARE][USWS-SHP-PRICE]13.5[USWS-SHP-COMPARE][CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP][CA-AMZ]32.99[CA-AMZ-SP]32.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]44[AU-RT-SP][AU-WS]20[AU-WS-SP][AU-AMZ]43.99[AU-AMZ-SP]43.99[AU-SHP-PRICE]44[AU-SHP-COMPARE][EU-RT]25[EU-RT-SP][EU-WS]10.41[EU-WS-SP][EU-AMZ]24.99[EU-AMZ-SP]24.99[EU-SHP-PRICE]25[EU-SHP-COMPARE][EUWS-SHP-PRICE]10.41[EUWS-SHP-COMPARE][PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.830,0,0,Extra Large (200x90cm)
ACTIVE-XLG-RED,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]27[US-RT-SP][US-WS]13.5[US-WS-SP][US-AMZ]26.99[US-AMZ-SP]26.99[US-SHP-PRICE]27[US-SHP-COMPARE][USWS-SHP-PRICE]13.5[USWS-SHP-COMPARE][CA-RT]33[CA-RT-SP]16.5[CA-WS]13.5[CA-WS-SP][CA-AMZ]32.99[CA-AMZ-SP]32.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]33[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]44[AU-RT-SP][AU-WS]20[AU-WS-SP][AU-AMZ]43.99[AU-AMZ-SP]43.99[AU-SHP-PRICE]44[AU-SHP-COMPARE][EU-RT]25[EU-RT-SP][EU-WS]10.41[EU-WS-SP][EU-AMZ]24.99[EU-AMZ-SP]24.99[EU-SHP-PRICE]25[EU-SHP-COMPARE][EUWS-SHP-PRICE]10.41[EUWS-SHP-COMPARE][PL-RT]113[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]4.83[COST-NEXT]4.83[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]25[EUWS-NEXT]10.41[US-NEXT]27[USWS-NEXT][AU-NEXT]44[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.830,0,0,Extra Large (200x90cm)
BABIATOR-MD-LTPCH,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,3 to 5y
BABIATOR-MD-LTPNK,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,3 to 5y
BABIATOR-MD-NAVY,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,3 to 5y
BABIATOR-MD-SQUIG,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,3 to 5y
BABIATOR-SM-LTPCH,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,0 to 2y
BABIATOR-SM-LTPNK,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,0 to 2y
BABIATOR-SM-NAVY,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,0 to 2y
BABIATOR-SM-SQUIG,30.00,[TEST-RT]30[TEST-RT-SP][TEST-SHP-PRICE]30[TEST-SHP-COMPARE][US-RT]25[US-RT-SP][US-WS]12.5[US-WS-SP][US-AMZ]24.99[US-AMZ-SP]24.99[US-SHP-PRICE]25[US-SHP-COMPARE][USWS-SHP-PRICE]12.5[USWS-SHP-COMPARE][CA-RT]30[CA-RT-SP][CA-WS]12.5[CA-WS-SP][CA-AMZ]29.99[CA-AMZ-SP]29.99[CA-SHP-PRICE]30[CA-SHP-COMPARE][CAWS-SHP-PRICE]12.5[CAWS-SHP-COMPARE][UK-RT]30[UK-RT-SP][UK-WS]12.5[UK-WS-SP][UK-AMZ]29.99[UK-AMZ-SP]29.99[UK-SHP-PRICE]30[UK-SHP-COMPARE][UKWS-SHP-PRICE]12.5[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]30[EU-RT-SP][EU-WS]12.5[EU-WS-SP][EU-AMZ]29.99[EU-AMZ-SP]29.99[EU-SHP-PRICE]30[EU-SHP-COMPARE][EUWS-SHP-PRICE]12.5[EUWS-SHP-COMPARE][PL-RT]135[AE-RT][AE-RT-SP]0[AE-SHP-PRICE][AE-SHP-COMPARE][COST]13.98[COST-NEXT]13.98[TAX-UK]TRUE[UK-NEXT]30[UKWS-NEXT]12.5[EU-NEXT]30[EUWS-NEXT]12.5[US-NEXT]25[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],13.980,0,0,0 to 2y
