Month,Action,Result,Branch,BranchId,Reference,CustomerOrderNo,Company,Stage,DispatchDate,InvoiceDateSet,Total,Currency
2026-07,UPDATE,ok,AU,17489,AU-139337,,,Dispatched,2026-07-02,2026-07-02,36.65,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-8406609-3551060,,[Redacted],Dispatched,2026-07-01,2026-07-01,20.45,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-5278279-4221404,,[Redacted],Dispatched,2026-07-01,2026-07-01,23.78,AUD
2026-07,UPDATE,ok,US Geneva,5055,US-2161058,,,Dispatched,2026-07-01,2026-07-01,68.32,USD
2026-07,UPDATE,ok,US Geneva,5055,US-2161055,,,Dispatched,2026-07-08,2026-07-08,121.1,USD
2026-07,UPDATE,ok,US Geneva,5055,US-2161053,,,Dispatched,2026-07-08,2026-07-08,87.91,USD
2026-07,UPDATE,ok,Amazon AU,16289,249-4402123-7196661,,[Redacted],Dispatched,2026-07-01,2026-07-01,29.73,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-4223972-0894213,,[Redacted],Dispatched,2026-07-02,2026-07-02,28.53,AUD
2026-07,UPDATE,ok,US Geneva,5055,US-2161043,,,Dispatched,2026-07-08,2026-07-08,144.24,USD
2026-07,UPDATE,ok,Amazon AU,16289,249-0129196-0784640,,[Redacted],Dispatched,2026-07-06,2026-07-06,56.75,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-2194640-1117442,,[Redacted],Dispatched,2026-07-01,2026-07-01,28.69,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-7094105-9142252,,[Redacted],Dispatched,2026-07-01,2026-07-01,31.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-3008379-3579851,,[Redacted],Dispatched,2026-07-01,2026-07-01,28.69,AUD
2026-07,UPDATE,ok,Amazon AU,16289,249-4609467-9712656,,[Redacted],Dispatched,2026-07-01,2026-07-01,28.69,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-0133124-5859069,,[Redacted],Dispatched,2026-07-01,2026-07-01,31.3,AUD
2026-07,UPDATE,ok,Amazon AU,16289,250-6246325-1268619,,[Redacted],Dispatched,2026-07-02,2026-07-02,27.1,AUD
2026-07,UPDATE,ok,AU,17489,AU-139238,,,Dispatched,2026-07-02,2026-07-02,76.39,AUD
2026-07,UPDATE,ok,Amazon AU,16289,503-2315119-5943814,,[Redacted],Dispatched,2026-07-06,2026-07-06,8.98,AUD
2026-07,UPDATE,ok,AU,17489,AU-139024,,,Dispatched,2026-07-02,2026-07-02,77.4,AUD
2026-07,UPDATE,ok,AU,17489,AU-138955,,,Dispatched,2026-07-23,2026-07-23,112.78,AUD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429506,3223429506,DILLARDS,Dispatched,2026-07-16,,2750.5947,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429505,3223429505,DILLARDS,Dispatched,2026-07-16,,14927.3418,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429504,3223429504,DILLARDS,Dispatched,2026-07-16,,7564.1357,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429503,3223429503,DILLARDS,Dispatched,2026-07-16,,1375.2974,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429502,3223429502,DILLARDS,Dispatched,2026-07-16,,8939.4336,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3223429501,3223429501,DILLARDS,Dispatched,2026-07-16,,4125.8926,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503006,3222503006,DILLARDS,Dispatched,2026-07-16,,1582.9664,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503005,3222503005,DILLARDS,Dispatched,2026-07-16,,9497.7988,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503004,3222503004,DILLARDS,Dispatched,2026-07-16,,4353.1577,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503003,3222503003,DILLARDS,Dispatched,2026-07-16,,791.4832,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503002,3222503002,DILLARDS,Dispatched,2026-07-16,,5144.6411,USD
2026-07,DTC-REPORT-ONLY,(excluded),Direct to Client,5051,DILLARDS-3222503001,3222503001,DILLARDS,Dispatched,2026-07-16,,2374.4497,USD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50186,,,Dispatched,2026-08-31,2026-08-31,55.1866,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-7571892-2126218,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,57.75,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50180,,,Dispatched,2026-08-31,2026-08-31,62.0228,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50176,,,Dispatched,2026-08-31,2026-08-31,33.396,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-2767178-4991065,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,62.76,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-8278970-6353410,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,16.91,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50168,,,Dispatched,2026-08-31,2026-08-31,39.9037,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50166,,,Dispatched,2026-08-31,2026-08-31,52.0632,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50164,,,Dispatched,2026-08-31,2026-08-31,37.3507,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50156,,,Dispatched,2026-08-31,2026-08-31,53.7985,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50155,,,Dispatched,2026-08-31,2026-08-31,28.4412,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50154,,,Dispatched,2026-08-31,2026-08-31,33.4098,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50148,,,Dispatched,2026-08-31,2026-08-31,40.6662,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50146,,,Dispatched,2026-08-31,2026-08-31,48.3048,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50145,,,Dispatched,2026-08-31,2026-08-31,29.0524,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50144,,,Dispatched,2026-08-31,2026-08-31,28.7087,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-5521326-6187831,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,55.27,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50142,,,Dispatched,2026-08-31,2026-08-31,42.8501,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-6352654-2137424,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,16.92,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50141,,,Dispatched,2026-08-31,2026-08-31,22.5508,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50139,,,Dispatched,2026-08-31,2026-08-31,36.4856,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-2389588-8766207,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,31.75,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50137,,,Dispatched,2026-08-31,2026-08-31,42.3953,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50135,,,Dispatched,2026-08-31,2026-08-31,39.5065,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50134,,,Dispatched,2026-08-31,2026-08-31,26.5671,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-6234651-0287018,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,19.04,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50133,,,Dispatched,2026-08-31,2026-08-31,35.5644,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50132,,,Dispatched,2026-08-31,2026-08-31,35.5644,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50126,,,Dispatched,2026-08-31,2026-08-31,38.4403,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50124,,,Dispatched,2026-08-31,2026-08-31,39.5078,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50122,,,Dispatched,2026-08-31,2026-08-31,38.9693,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50119,,,Dispatched,2026-08-31,2026-08-31,17.1395,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50117,,,Dispatched,2026-08-31,2026-08-31,50.8544,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50113,,,Dispatched,2026-08-31,2026-08-31,39.4678,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50112,,,Dispatched,2026-08-31,2026-08-31,29.9765,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50111,,,Dispatched,2026-08-31,2026-08-31,62.3755,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50109,,,Dispatched,2026-08-31,2026-08-31,39.4832,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50107,,,Dispatched,2026-08-31,2026-08-31,52.1896,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50103,,,Dispatched,2026-08-31,2026-08-31,57.0547,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50102,,,Dispatched,2026-08-31,2026-08-31,115.2636,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50101,,,Dispatched,2026-08-31,2026-08-31,24.8531,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50100,,,Dispatched,2026-08-31,2026-08-31,65.2629,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50094,,,Dispatched,2026-08-31,2026-08-31,49.3445,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50093,,,Dispatched,2026-08-31,2026-08-31,55.2423,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50092,,,Dispatched,2026-08-31,2026-08-31,28.281,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50091,,,Dispatched,2026-08-31,2026-08-31,18.854,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50090,,,Dispatched,2026-08-31,2026-08-31,43.5942,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50088,,,Dispatched,2026-08-31,2026-08-31,47.8766,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50087,,,Dispatched,2026-08-31,2026-08-31,39.1391,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50086,,,Dispatched,2026-08-31,2026-08-31,50.1774,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50084,,,Dispatched,2026-08-31,2026-08-31,45.4126,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50083,,,Dispatched,2026-08-31,2026-08-31,29.0524,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50080,,,Dispatched,2026-08-31,2026-08-31,39.3822,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-8811229-6329419,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,47.34,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50077,,,Dispatched,2026-08-31,2026-08-31,66.2033,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50076,,,Dispatched,2026-08-31,2026-08-31,45.4211,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50073,,,Dispatched,2026-08-31,2026-08-31,42.4723,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50072,,,Dispatched,2026-08-31,2026-08-31,53.8194,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50071,,,Dispatched,2026-08-31,2026-08-31,49.449,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50069,,,Dispatched,2026-08-31,2026-08-31,87.6256,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50067,,,Dispatched,2026-08-31,2026-08-31,17.1401,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50066,,,Dispatched,2026-08-31,2026-08-31,41.041,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50063,,,Dispatched,2026-08-31,2026-08-31,30.8511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50062,,,Dispatched,2026-08-31,2026-08-31,33.4022,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50061,,,Dispatched,2026-08-31,2026-08-31,53.3056,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50060,,,Dispatched,2026-08-31,2026-08-31,68.5197,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50059,,,Dispatched,2026-08-31,2026-08-31,62.5614,EUR
2026-08,UPDATE,ok,UK,5053,UK-893902,,,Dispatched,2026-08-30,2026-08-30,40,GBP
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50057,,,Dispatched,2026-08-31,2026-08-31,88.7245,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50056,,,Dispatched,2026-08-31,2026-08-31,94.05,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50055,,,Dispatched,2026-08-31,2026-08-31,58.6681,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50054,,,Dispatched,2026-08-31,2026-08-31,16.6259,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50053,,,Dispatched,2026-08-31,2026-08-31,49.8482,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-0263449-2393441,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,31.79,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50052,,,Dispatched,2026-08-31,2026-08-31,44.0327,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50051,,,Dispatched,2026-08-31,2026-08-31,68.3447,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50049,,,Dispatched,2026-08-31,2026-08-31,66.1345,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50047,,,Dispatched,2026-08-31,2026-08-31,69.9039,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50046,,,Dispatched,2026-08-31,2026-08-31,77.0998,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50045,,,Dispatched,2026-08-31,2026-08-31,18.8423,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50044,,,Dispatched,2026-08-31,2026-08-31,113.0712,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50042,,,Dispatched,2026-08-31,2026-08-31,27.0804,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50041,,,Dispatched,2026-08-31,2026-08-31,101.0862,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50040,,,Dispatched,2026-08-31,2026-08-31,90.7681,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50039,,,Dispatched,2026-08-31,2026-08-31,102.8139,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50038,,,Dispatched,2026-08-31,2026-08-31,70.0539,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50037,,,Dispatched,2026-08-31,2026-08-31,69.8657,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50036,,,Dispatched,2026-08-31,2026-08-31,98.8171,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50035,,,Dispatched,2026-08-31,2026-08-31,66.2033,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50034,,,Dispatched,2026-08-31,2026-08-31,33.4229,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50033,,,Dispatched,2026-08-31,2026-08-31,63.2466,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50032,,,Dispatched,2026-08-31,2026-08-31,24.8368,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50031,,,Dispatched,2026-08-31,2026-08-31,56.1337,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50029,,,Dispatched,2026-08-31,2026-08-31,46.6883,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50028,,,Dispatched,2026-08-31,2026-08-31,29.0514,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50026,,,Dispatched,2026-08-31,2026-08-31,26.1224,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50025,,,Dispatched,2026-08-31,2026-08-31,53.2953,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50024,,,Dispatched,2026-08-31,2026-08-31,41.873,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50023,,,Dispatched,2026-08-31,2026-08-31,35.5574,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50022,,,Dispatched,2026-08-31,2026-08-31,41.3838,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-2274805-9200654,,Amazon Seller _AU,Dispatched,2026-08-31,2026-08-31,74,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-4886083-1639857,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,60.4,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-4359567-5630239,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,31.79,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50021,,,Dispatched,2026-08-31,2026-08-31,79.8255,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50020,,,Dispatched,2026-08-31,2026-08-31,52.02,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,302-7738485-7250719,,Amazon Seller DE,Dispatched,2026-08-31,2026-08-31,19.6615,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-3882994-6255025,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,12.71,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-1560547-1224626,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,39.47,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50019,,,Dispatched,2026-08-31,2026-08-31,39.4897,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50018,,,Dispatched,2026-08-31,2026-08-31,50.4658,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50017,,,Dispatched,2026-08-31,2026-08-31,108.6251,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50016,,,Dispatched,2026-08-31,2026-08-31,27.8527,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50015,,,Dispatched,2026-08-31,2026-08-31,39.4911,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50014,,,Dispatched,2026-08-31,2026-08-31,76.5001,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50013,,,Dispatched,2026-08-31,2026-08-31,36.8498,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50012,,,Dispatched,2026-08-31,2026-08-31,75.7827,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50011,,,Dispatched,2026-08-31,2026-08-31,40.1934,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50010,,,Dispatched,2026-08-31,2026-08-31,86.352,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50009,,,Dispatched,2026-08-31,2026-08-31,23.4819,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50008,,,Dispatched,2026-08-31,2026-08-31,76.7573,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50007,,,Dispatched,2026-08-31,2026-08-31,85.5808,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50006,,,Dispatched,2026-08-31,2026-08-31,103.6567,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50005,,,Dispatched,2026-08-31,2026-08-31,22.2727,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50004,,,Dispatched,2026-08-31,2026-08-31,42.85,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50003,,,Dispatched,2026-08-31,2026-08-31,31.709,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50002,,,Dispatched,2026-08-31,2026-08-31,65.9353,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50001,,,Dispatched,2026-08-31,2026-08-31,69.8432,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-50000,,,Dispatched,2026-08-31,2026-08-31,134.9736,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49999,,,Dispatched,2026-08-31,2026-08-31,64.9205,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49998,,,Dispatched,2026-08-31,2026-08-31,83.5666,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49997,,,Dispatched,2026-08-31,2026-08-31,42.8234,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49996,,,Dispatched,2026-08-31,2026-08-31,55.2766,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49995,,,Dispatched,2026-08-31,2026-08-31,162.3539,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49994,,,Dispatched,2026-08-31,2026-08-31,44.5275,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49993,,,Dispatched,2026-08-31,2026-08-31,65.644,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49991,,,Dispatched,2026-08-31,2026-08-31,45.3929,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49990,,,Dispatched,2026-08-31,2026-08-31,106.4278,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49989,,,Dispatched,2026-08-31,2026-08-31,57.3815,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49988,,,Dispatched,2026-08-31,2026-08-31,38.1365,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49987,,,Dispatched,2026-08-31,2026-08-31,155.1519,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49986,,,Dispatched,2026-08-31,2026-08-31,17.1395,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49985,,,Dispatched,2026-08-31,2026-08-31,64.2756,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49984,,,Dispatched,2026-08-31,2026-08-31,30.067,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49983,,,Dispatched,2026-08-31,2026-08-31,68.3029,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49982,,,Dispatched,2026-08-31,2026-08-31,80.8925,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49981,,,Dispatched,2026-08-31,2026-08-31,83.6158,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49979,,,Dispatched,2026-08-31,2026-08-31,47.4484,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49978,,,Dispatched,2026-08-31,2026-08-31,69.9206,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49977,,,Dispatched,2026-08-31,2026-08-31,44.3723,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49976,,,Dispatched,2026-08-31,2026-08-31,42.4987,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49975,,,Dispatched,2026-08-31,2026-08-31,33.3969,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49974,,,Dispatched,2026-08-31,2026-08-31,16.6063,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49973,,,Dispatched,2026-08-31,2026-08-31,65.987,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49972,,,Dispatched,2026-08-31,2026-08-31,59.7816,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49971,,,Dispatched,2026-08-31,2026-08-31,74.8909,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49970,,,Dispatched,2026-08-31,2026-08-31,30.0386,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49968,,,Dispatched,2026-08-31,2026-08-31,66.1105,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49967,,,Dispatched,2026-08-31,2026-08-31,26.1078,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49966,,,Dispatched,2026-08-31,2026-08-31,19.3411,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49965,,,Dispatched,2026-08-31,2026-08-31,45.734,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49964,,,Dispatched,2026-08-31,2026-08-31,97.676,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-9406616-3949425,,Amazon Seller _AU,Dispatched,2026-08-30,2026-08-30,23.84,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49963,,,Dispatched,2026-08-31,2026-08-31,59.61,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49962,,,Dispatched,2026-08-31,2026-08-31,35.9929,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49961,,,Dispatched,2026-08-31,2026-08-31,65.7788,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49960,,,Dispatched,2026-08-31,2026-08-31,42.6507,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49959,,,Dispatched,2026-08-31,2026-08-31,83.583,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49955,,,Dispatched,2026-08-31,2026-08-31,76.6565,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49954,,,Dispatched,2026-08-31,2026-08-31,134.299,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49953,,,Dispatched,2026-08-31,2026-08-31,90.7711,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49952,,,Dispatched,2026-08-31,2026-08-31,80.5063,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49951,,,Dispatched,2026-08-31,2026-08-31,29.0458,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49950,,,Dispatched,2026-08-31,2026-08-31,33.4022,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49949,,,Dispatched,2026-08-31,2026-08-31,86.6178,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49947,,,Dispatched,2026-08-31,2026-08-31,29.9765,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49946,,,Dispatched,2026-08-31,2026-08-31,132.4101,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49945,,,Dispatched,2026-08-31,2026-08-31,24.8336,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49944,,,Dispatched,2026-08-31,2026-08-31,101.0597,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49943,,,Dispatched,2026-08-31,2026-08-31,28.6692,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49942,,,Dispatched,2026-08-31,2026-08-31,90.7146,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49941,,,Dispatched,2026-08-31,2026-08-31,109.0972,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49940,,,Dispatched,2026-08-31,2026-08-31,61.81,EUR
